container_id,container_sku,Type,container_size,container_condition,location_name,latitude,longitude,available_date,price_usd,owner_id,zip_code,last_inspection_date,,,,,,,,
2199,40HCSDCLSAS,Side Door Container,40HC,IICL,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2200,40HCSDBNSAS,Side Door Container,40HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2201,20DDASSAS,Double Door Container,20DC,AS IS ,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2202,20DDWWSAS,Double Door Container,20DC,Wind and Water Tight,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2203,20DDCWSAS,Double Door Container,20DC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2204,20DDCLSAS,Double Door Container,20DC,IICL,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2205,20DDBNSAS,Double Door Container,20DC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2206,40HCDDASSAS,Double Door Container,40HC,AS IS ,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2207,40HCDDWWSAS,Double Door Container,40HC,Wind and Water Tight,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2208,40HCDDCWSAS,Double Door Container,40HC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2209,40HCDDCLSAS,Double Door Container,40HC,IICL,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2210,40HCDDBNSAS,Double Door Container,40HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2211,20RFASSAS,Refrigerated Container,20DC,AS IS ,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2212,20RFWWSAS,Refrigerated Container,20DC,Wind and Water Tight,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2213,20RFCWSAS,Refrigerated Container,20DC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2214,20RFCLSAS,Refrigerated Container,20DC,IICL,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2215,20RFBNSAS,Refrigerated Container,20DC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2216,40HCRFASSAS,Refrigerated Container,40HC,AS IS ,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2217,40HCRFWWSAS,Refrigerated Container,40HC,Wind and Water Tight,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2218,40HCRFCWSAS,Refrigerated Container,40HC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2219,40HCRFCLSAS,Refrigerated Container,40HC,IICL,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2220,40HCRFBNSAS,Refrigerated Container,40HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2221,20OTASSAS,Open Top Container,20DC,AS IS ,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2222,20OTWWSAS,Open Top Container,20DC,Wind and Water Tight,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2223,20OTCWSAS,Open Top Container,20DC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2224,20OTCLSAS,Open Top Container,20DC,IICL,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2225,20OTBNSAS,Open Top Container,20DC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2226,40HCOTASSAS,Open Top Container,40HC,AS IS ,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2227,40HCOTWWSAS,Open Top Container,40HC,Wind and Water Tight,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2228,40HCOTCWSAS,Open Top Container,40HC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2229,40HCOTCLSAS,Open Top Container,40HC,IICL,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2230,40HCOTBNSAS,Open Top Container,40HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,1,GCE,S7K3J7,2025-05-30,,,,,,,,
2241,20DCASSAV,Standard Container,20DC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2242,20DCWWSAV,Standard Container,20DC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2243,20DCCWSAV,Standard Container,20DC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2244,20DCCLSAV,Standard Container,20DC,IICL,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2245,20DCBNSAV,Standard Container,20DC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2246,20HCASSAV,Standard Container,20HC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2247,20HCWWSAV,Standard Container,20HC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2248,20HCCWSAV,Standard Container,20HC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2249,20HCCLSAV,Standard Container,20HC,IICL,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2250,20HCBNSAV,Standard Container,20HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2251,40DCASSAV,Standard Container,40DC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2252,40DCWWSAV,Standard Container,40DC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2253,40DCCWSAV,Standard Container,40DC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2254,40DCCLSAV,Standard Container,40DC,IICL,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2255,40DCBNSAV,Standard Container,40DC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2256,40HCASSAV,Standard Container,40HC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2257,40HCWWSAV,Standard Container,40HC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2258,40HCCWSAV,Standard Container,40HC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2259,40HCCLSAV,Standard Container,40HC,IICL,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2260,40HCBNSAV,Standard Container,40HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2261,45HCASSAV,Open Top Container,45HC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2262,45HCWWSAV,Standard Container,45HC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2263,45HCCWSAV,Standard Container,45HC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2264,45HCCLSAV,Standard Container,45HC,IICL,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2265,45HCBNSAV,Standard Container,45HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2266,53HCASSAV,Open Top Container,53HC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2267,53HCWWSAV,Standard Container,53HC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2268,53HCCWSAV,Standard Container,53HC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2269,53HCCLSAV,Standard Container,53HC,IICL,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2270,53HCBNSAV,Standard Container,53HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2271,20SDASSAV,Side Door Container,20DC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2272,20SDWWSAV,Side Door Container,20DC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2273,20SDCWSAV,Side Door Container,20DC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2274,20SDCLSAV,Side Door Container,20DC,IICL,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2275,20SDBNSAV,Side Door Container,20DC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2276,40HCSDASSAV,Side Door Container,40HC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2277,40HCSDWWSAV,Side Door Container,40HC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2278,40HCSDCWSAV,Side Door Container,40HC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2279,40HCSDCLSAV,Side Door Container,40HC,IICL,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2280,40HCSDBNSAV,Side Door Container,40HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2281,20DDASSAV,Double Door Container,20DC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2282,20DDWWSAV,Double Door Container,20DC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2283,20DDCWSAV,Double Door Container,20DC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2284,20DDCLSAV,Double Door Container,20DC,IICL,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2285,20DDBNSAV,Double Door Container,20DC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2286,40HCDDASSAV,Double Door Container,40HC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2287,40HCDDWWSAV,Double Door Container,40HC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2288,40HCDDCWSAV,Double Door Container,40HC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2289,40HCDDCLSAV,Double Door Container,40HC,IICL,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2290,40HCDDBNSAV,Double Door Container,40HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2291,20RFASSAV,Refrigerated Container,20DC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2292,20RFWWSAV,Refrigerated Container,20DC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2293,20RFCWSAV,Refrigerated Container,20DC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2294,20RFCLSAV,Refrigerated Container,20DC,IICL,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2295,20RFBNSAV,Refrigerated Container,20DC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2296,40HCRFASSAV,Refrigerated Container,40HC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2297,40HCRFWWSAV,Refrigerated Container,40HC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2298,40HCRFCWSAV,Refrigerated Container,40HC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2299,40HCRFCLSAV,Refrigerated Container,40HC,IICL,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2300,40HCRFBNSAV,Refrigerated Container,40HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2301,20OTASSAV,Open Top Container,20DC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2302,20OTWWSAV,Open Top Container,20DC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2303,20OTCWSAV,Open Top Container,20DC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2304,20OTCLSAV,Open Top Container,20DC,IICL,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2305,20OTBNSAV,Open Top Container,20DC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2306,40HCOTASSAV,Open Top Container,40HC,AS IS ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2307,40HCOTWWSAV,Open Top Container,40HC,Wind and Water Tight,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2308,40HCOTCWSAV,Open Top Container,40HC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2309,40HCOTCLSAV,Open Top Container,40HC,IICL,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2310,40HCOTBNSAV,Open Top Container,40HC,Brand New,Savannah,32.114372,-81.153999,2025-05-30,1,GCE,31408,2025-05-30,,,,,,,,
2321,20DCASSEA,Standard Container,20DC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2322,20DCWWSEA,Standard Container,20DC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2323,20DCCWSEA,Standard Container,20DC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2324,20DCCLSEA,Standard Container,20DC,IICL,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2325,20DCBNSEA,Standard Container,20DC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2326,20HCASSEA,Standard Container,20HC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2327,20HCWWSEA,Standard Container,20HC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2328,20HCCWSEA,Standard Container,20HC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2329,20HCCLSEA,Standard Container,20HC,IICL,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2330,20HCBNSEA,Standard Container,20HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2331,40DCASSEA,Standard Container,40DC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2332,40DCWWSEA,Standard Container,40DC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2333,40DCCWSEA,Standard Container,40DC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2334,40DCCLSEA,Standard Container,40DC,IICL,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2335,40DCBNSEA,Standard Container,40DC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2336,40HCASSEA,Standard Container,40HC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2337,40HCWWSEA,Standard Container,40HC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2338,40HCCWSEA,Standard Container,40HC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2339,40HCCLSEA,Standard Container,40HC,IICL,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2340,40HCBNSEA,Standard Container,40HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2341,45HCASSEA,Open Top Container,45HC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2342,45HCWWSEA,Standard Container,45HC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2343,45HCCWSEA,Standard Container,45HC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2344,45HCCLSEA,Standard Container,45HC,IICL,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2345,45HCBNSEA,Standard Container,45HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2346,53HCASSEA,Open Top Container,53HC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2347,53HCWWSEA,Standard Container,53HC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2348,53HCCWSEA,Standard Container,53HC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2349,53HCCLSEA,Standard Container,53HC,IICL,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2350,53HCBNSEA,Standard Container,53HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2351,20SDASSEA,Side Door Container,20DC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2352,20SDWWSEA,Side Door Container,20DC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2353,20SDCWSEA,Side Door Container,20DC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2354,20SDCLSEA,Side Door Container,20DC,IICL,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2355,20SDBNSEA,Side Door Container,20DC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2356,40HCSDASSEA,Side Door Container,40HC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2357,40HCSDWWSEA,Side Door Container,40HC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2358,40HCSDCWSEA,Side Door Container,40HC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2359,40HCSDCLSEA,Side Door Container,40HC,IICL,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2360,40HCSDBNSEA,Side Door Container,40HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2361,20DDASSEA,Double Door Container,20DC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2362,20DDWWSEA,Double Door Container,20DC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2363,20DDCWSEA,Double Door Container,20DC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2364,20DDCLSEA,Double Door Container,20DC,IICL,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2365,20DDBNSEA,Double Door Container,20DC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2366,40HCDDASSEA,Double Door Container,40HC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2367,40HCDDWWSEA,Double Door Container,40HC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2368,40HCDDCWSEA,Double Door Container,40HC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2369,40HCDDCLSEA,Double Door Container,40HC,IICL,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2370,40HCDDBNSEA,Double Door Container,40HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2371,20RFASSEA,Refrigerated Container,20DC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2372,20RFWWSEA,Refrigerated Container,20DC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2373,20RFCWSEA,Refrigerated Container,20DC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2374,20RFCLSEA,Refrigerated Container,20DC,IICL,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2375,20RFBNSEA,Refrigerated Container,20DC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2376,40HCRFASSEA,Refrigerated Container,40HC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2377,40HCRFWWSEA,Refrigerated Container,40HC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2378,40HCRFCWSEA,Refrigerated Container,40HC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2379,40HCRFCLSEA,Refrigerated Container,40HC,IICL,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2380,40HCRFBNSEA,Refrigerated Container,40HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2381,20OTASSEA,Open Top Container,20DC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2382,20OTWWSEA,Open Top Container,20DC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2383,20OTCWSEA,Open Top Container,20DC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2384,20OTCLSEA,Open Top Container,20DC,IICL,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2385,20OTBNSEA,Open Top Container,20DC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2386,40HCOTASSEA,Open Top Container,40HC,AS IS ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2387,40HCOTWWSEA,Open Top Container,40HC,Wind and Water Tight,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2388,40HCOTCWSEA,Open Top Container,40HC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2389,40HCOTCLSEA,Open Top Container,40HC,IICL,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2390,40HCOTBNSEA,Open Top Container,40HC,Brand New,Seattle,47.60621,-122.33207,2025-05-30,1,GCE,98124,2025-05-30,,,,,,,,
2401,20DCASSTL,Standard Container,20DC,AS IS ,St.Louis,38.6465,-90.1002,2025-05-30,1,GCE,62201,2025-05-30,,,,,,,,
2402,20DCWWSTL,Standard Container,20DC,Wind and Water Tight,St.Louis,38.6465,-90.1002,2025-05-30,1,GCE,62201,2025-05-30,,,,,,,,
2403,20DCCWSTL,Standard Container,20DC,Cargo Worthy ,St.Louis,38.6465,-90.1002,2025-05-30,1,GCE,62201,2025-05-30,,,,,,,,
2404,20DCCLSTL,Standard Container,20DC,IICL,St.Louis,38.6465,-90.1002,2025-05-30,1,GCE,62201,2025-05-30,,,,,,,,
2405,20DCBNSTL,Standard Container,20DC,Brand New,St.Louis,38.6465,-90.1002,2025-05-30,1,GCE,62201,2025-05-30,,,,,,,,
