depot_name,container_type,container_condition,quantity,price,sku,latitude,longitude,address,city,state,postal_code,country
Miami Depot,20DC AS-IS Container,AS IS ,1,1,20DCASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Wind and Water Tight Container,Wind and Water Tight,1,1,20DCWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Cargo Worthy Container,Cargo Worthy ,1,1,20DCCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC IICL Container,IICL,1,1,20DCCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Brand New Container,Brand New,1,1,20DCBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20HC AS-IS Container,AS IS ,1,1,20HCASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20HC Wind and Water Tight Container,Wind and Water Tight,1,1,20HCWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20HC Cargo Worthy Container,Cargo Worthy ,1,1,20HCCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20HC IICL Container,IICL,1,1,20HCCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20HC Brand New Container,Brand New,1,1,20HCBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40DC AS-IS Container,AS IS ,1,1,40DCASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40DC Wind and Water Tight Container,Wind and Water Tight,1,1,40DCWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40DC Cargo Worthy Container,Cargo Worthy ,1,1,40DCCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40DC IICL Container,IICL,1,1,40DCCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40DC Brand New Container,Brand New,1,1,40DCBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC AS-IS Container,AS IS ,1,1,40HCASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Wind and Water Tight Container,Wind and Water Tight,1,1,40HCWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Cargo Worthy Container,Cargo Worthy ,1,1,40HCCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC IICL Container,IICL,1,1,40HCCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Brand New Container,Brand New,1,1,40HCBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,45HC AS-IS Open Top Container,AS IS ,1,1,45HCASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,45HC Wind and Water Tight Container,Wind and Water Tight,1,1,45HCWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,45HC Cargo Worthy Container,Cargo Worthy ,1,1,45HCCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,45HC IICL Container,IICL,1,1,45HCCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,45HC Brand New Container,Brand New,1,1,45HCBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,53HC AS-IS Open Top Container,AS IS ,1,1,53HCASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,53HC Wind and Water Tight Container,Wind and Water Tight,1,1,53HCWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,53HC Cargo Worthy Container,Cargo Worthy ,1,1,53HCCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,53HC IICL Container,IICL,1,1,53HCCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,53HC Brand New Container,Brand New,1,1,53HCBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC AS-IS Side Door Container,AS IS ,1,1,20SDASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Wind and Water Tight  Side Door Container,Wind and Water Tight,1,1,20SDWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Cargo Worthy Side Door Container,Cargo Worthy ,1,1,20SDCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC IICL Side Door Container,IICL,1,1,20SDCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Brand New Side Door Container,Brand New,1,1,20SDBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC AS-IS Side Door Container,AS IS ,1,1,40HCSDASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Wind and Water Tight  Side Door Container,Wind and Water Tight,1,1,40HCSDWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Cargo Worthy Side Door Container,Cargo Worthy ,1,1,40HCSDCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC IICL Side Door Container,IICL,1,1,40HCSDCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Brand New Side Door Container,Brand New,1,1,40HCSDBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC AS-IS Double Door Container,AS IS ,1,1,20DDASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Wind and Water Tight  Double Door Container,Wind and Water Tight,1,1,20DDWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Cargo Worthy Double Door Container,Cargo Worthy ,1,1,20DDCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC IICL Double Door Container,IICL,1,1,20DDCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Brand New Double Door Container,Brand New,1,1,20DDBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC AS-IS Double Door Container,AS IS ,1,1,40HCDDASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Wind and Water Tight  Double Door Container,Wind and Water Tight,1,1,40HCDDWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Cargo Worthy Double Door Container,Cargo Worthy ,1,1,40HCDDCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC IICL Double Door Container,IICL,1,1,40HCDDCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Brand New Double Door Container,Brand New,1,1,40HCDDBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC AS-IS Refrigerated Container,AS IS ,1,1,20RFASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Wind and Water Tight Refrigerated Container,Wind and Water Tight,1,1,20RFWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Cargo Worthy Refrigerated Container,Cargo Worthy ,1,1,20RFCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC IICL Refrigerated Container,IICL,1,1,20RFCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Brand New Refrigerated Container,Brand New,1,1,20RFBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC AS-IS Refrigerated Container,AS IS ,1,1,40HCRFASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Wind and Water Tight Refrigerated Container,Wind and Water Tight,1,1,40HCRFWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Cargoo Worthy Refrigerated Container,Cargo Worthy ,1,1,40HCRFCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC IICL Refrigerated Container,IICL,1,1,40HCRFCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Brand New Refrigerated Container,Brand New,1,1,40HCRFBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC AS-IS Open Top Container,AS IS ,1,1,20OTASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Wind and Water Tight Open Top Container,Wind and Water Tight,1,1,20OTWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Cargo Worthy Open Top Container,Cargo Worthy ,1,1,20OTCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC IICL Open Top Container,IICL,1,1,20OTCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,20DC Brand New Open Top Container,Brand New,1,1,20OTBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC AS-IS Open Top Container,AS IS ,1,1,40HCOTASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Wind and Water Tight Open Top Container,Wind and Water Tight,1,1,40HCOTWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Cargo Worthy Open Top Container,Cargo Worthy ,1,1,40HCOTCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC IICL Open Top Container,IICL,1,1,40HCOTCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Brand New Open Top Container,Brand New,1,1,40HCOTBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC AS IS Pallet Wide Container,AS IS ,1,1,40HCPWASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,1,1,40HCPWWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,1,1,40HCPWCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC IICL Pallet Wide Container,IICL,1,1,40HCPWCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,40HC Brand New Pallet Wide Container,Brand New,1,1,40HCPWBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,45HC AS IS Pallet Wide Container,AS IS ,1,1,45HCPWASMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,45HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,1,1,45HCPWWWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,45HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,1,1,45HCPWCWMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,45HC IICL Pallet Wide Container,IICL,1,1,45HCPWCLMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Miami Depot,45HC Brand New Pallet Wide Container,Brand New,1,1,45HCPWBNMIA,25.7833,-80.2167,9801 N.W. 106th Street,Medley,FL,33178,USA
Minneapolis Depot,10DC Brand New Container,Brand New,1,1,10DCBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC AS-IS Container,AS IS ,1,1,20DCASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Wind and Water Tight Container,Wind and Water Tight,1,1,20DCWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Cargo Worthy Container,Cargo Worthy ,1,1,20DCCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC IICL Container,IICL,1,1,20DCCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Brand New Container,Brand New,1,1,20DCBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20HC AS-IS Container,AS IS ,1,1,20HCASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20HC Wind and Water Tight Container,Wind and Water Tight,1,1,20HCWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20HC Cargo Worthy Container,Cargo Worthy ,1,1,20HCCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20HC IICL Container,IICL,1,1,20HCCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20HC Brand New Container,Brand New,1,1,20HCBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40DC AS-IS Container,AS IS ,1,1,40DCASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40DC Wind and Water Tight Container,Wind and Water Tight,1,1,40DCWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40DC Cargo Worthy Container,Cargo Worthy ,1,1,40DCCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40DC IICL Container,IICL,1,1,40DCCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40DC Brand New Container,Brand New,1,1,40DCBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC AS-IS Container,AS IS ,1,1,40HCASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Wind and Water Tight Container,Wind and Water Tight,1,1,40HCWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Cargo Worthy Container,Cargo Worthy ,1,1,40HCCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC IICL Container,IICL,1,1,40HCCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Brand New Container,Brand New,1,1,40HCBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,45HC AS-IS Open Top Container,AS IS ,1,1,45HCASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,45HC Wind and Water Tight Container,Wind and Water Tight,1,1,45HCWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,45HC Cargo Worthy Container,Cargo Worthy ,1,1,45HCCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,45HC IICL Container,IICL,1,1,45HCCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,45HC Brand New Container,Brand New,1,1,45HCBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,53HC AS-IS Open Top Container,AS IS ,1,1,53HCASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,53HC Wind and Water Tight Container,Wind and Water Tight,1,1,53HCWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,53HC Cargo Worthy Container,Cargo Worthy ,1,1,53HCCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,53HC IICL Container,IICL,1,1,53HCCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,53HC Brand New Container,Brand New,1,1,53HCBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC AS-IS Side Door Container,AS IS ,1,1,20SDASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Wind and Water Tight  Side Door Container,Wind and Water Tight,1,1,20SDWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Cargo Worthy Side Door Container,Cargo Worthy ,1,1,20SDCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC IICL Side Door Container,IICL,1,1,20SDCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Brand New Side Door Container,Brand New,1,1,20SDBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC AS-IS Side Door Container,AS IS ,1,1,40HCSDASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Wind and Water Tight  Side Door Container,Wind and Water Tight,1,1,40HCSDWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Cargo Worthy Side Door Container,Cargo Worthy ,1,1,40HCSDCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC IICL Side Door Container,IICL,1,1,40HCSDCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Brand New Side Door Container,Brand New,1,1,40HCSDBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC AS-IS Double Door Container,AS IS ,1,1,20DDASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Wind and Water Tight  Double Door Container,Wind and Water Tight,1,1,20DDWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Cargo Worthy Double Door Container,Cargo Worthy ,1,1,20DDCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC IICL Double Door Container,IICL,1,1,20DDCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Brand New Double Door Container,Brand New,1,1,20DDBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC AS-IS Double Door Container,AS IS ,1,1,40HCDDASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Wind and Water Tight  Double Door Container,Wind and Water Tight,1,1,40HCDDWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Cargo Worthy Double Door Container,Cargo Worthy ,1,1,40HCDDCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC IICL Double Door Container,IICL,1,1,40HCDDCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Brand New Double Door Container,Brand New,1,1,40HCDDBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC AS-IS Refrigerated Container,AS IS ,1,1,20RFASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Wind and Water Tight Refrigerated Container,Wind and Water Tight,1,1,20RFWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Cargo Worthy Refrigerated Container,Cargo Worthy ,1,1,20RFCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC IICL Refrigerated Container,IICL,1,1,20RFCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Brand New Refrigerated Container,Brand New,1,1,20RFBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC AS-IS Refrigerated Container,AS IS ,1,1,40HCRFASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Wind and Water Tight Refrigerated Container,Wind and Water Tight,1,1,40HCRFWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Cargoo Worthy Refrigerated Container,Cargo Worthy ,1,1,40HCRFCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC IICL Refrigerated Container,IICL,1,1,40HCRFCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Brand New Refrigerated Container,Brand New,1,1,40HCRFBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC AS-IS Open Top Container,AS IS ,1,1,20OTASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Wind and Water Tight Open Top Container,Wind and Water Tight,1,1,20OTWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Cargo Worthy Open Top Container,Cargo Worthy ,1,1,20OTCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC IICL Open Top Container,IICL,1,1,20OTCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,20DC Brand New Open Top Container,Brand New,1,1,20OTBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC AS-IS Open Top Container,AS IS ,1,1,40HCOTASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Wind and Water Tight Open Top Container,Wind and Water Tight,1,1,40HCOTWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Cargo Worthy Open Top Container,Cargo Worthy ,1,1,40HCOTCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC IICL Open Top Container,IICL,1,1,40HCOTCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Brand New Open Top Container,Brand New,1,1,40HCOTBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC AS IS Pallet Wide Container,AS IS ,1,1,40HCPWASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,1,1,40HCPWWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,1,1,40HCPWCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC IICL Pallet Wide Container,IICL,1,1,40HCPWCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,40HC Brand New Pallet Wide Container,Brand New,1,1,40HCPWBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,45HC AS IS Pallet Wide Container,AS IS ,1,1,45HCPWASMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,45HC Wind and Water Tight Pallet Wide Container,Wind and Water Tight,1,1,45HCPWWWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,45HC Cargo Worthy Pallet Wide Container,Cargo Worthy ,1,1,45HCPWCWMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,45HC IICL Pallet Wide Container,IICL,1,1,45HCPWCLMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Minneapolis Depot,45HC Brand New Pallet Wide Container,Brand New,1,1,45HCPWBNMIN,44.9819,-93.2692,630 30th Avenue N.E,Minneapolis ,MN,55418,USA
Norfolk Depot,10DC Brand New Container,Brand New,1,1,10DCBNNOR,36.67,-76.3,3004 Yadkin Road,Chesapeake,VA,23323,USA
Norfolk Depot,20DC AS-IS Container,AS IS ,1,1,20DCASNOR,36.67,-76.3,3004 Yadkin Road,Chesapeake,VA,23323,USA
Norfolk Depot,20DC Wind and Water Tight Container,Wind and Water Tight,1,1,20DCWWNOR,36.67,-76.3,3004 Yadkin Road,Chesapeake,VA,23323,USA
Norfolk Depot,20DC Cargo Worthy Container,Cargo Worthy ,1,1,20DCCWNOR,36.67,-76.3,3004 Yadkin Road,Chesapeake,VA,23323,USA
Norfolk Depot,20DC IICL Container,IICL,1,1,20DCCLNOR,36.67,-76.3,3004 Yadkin Road,Chesapeake,VA,23323,USA
Norfolk Depot,20DC Brand New Container,Brand New,1,1,20DCBNNOR,36.67,-76.3,3004 Yadkin Road,Chesapeake,VA,23323,USA
Norfolk Depot,20HC AS-IS Container,AS IS ,1,1,20HCASNOR,36.67,-76.3,3004 Yadkin Road,Chesapeake,VA,23323,USA
Norfolk Depot,20HC Wind and Water Tight Container,Wind and Water Tight,1,1,20HCWWNOR,36.67,-76.3,3004 Yadkin Road,Chesapeake,VA,23323,USA
