container_id,container_sku,container_type,container_size,container_condition,location_name,latitude,longitude,available_date,price_usd,owner_id,zip_code,last_inspection_date,,,,location_name,
509,40DCBNMIN,40DC Brand New Container,40DC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,4800,GCE,55418,2025-05-30,,,,,
510,40HCWWMIN,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Minneapolis,45.021318,-93.242853,2025-05-30,2750,GCE,55418,2025-05-30,,,,,
511,40HCCWMIN,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Minneapolis,45.021318,-93.242853,2025-05-30,3000,GCE,55418,2025-05-30,,,,,
512,40HCCLMIN,40HC IICL Container,40HC,IICL,Minneapolis,45.021318,-93.242853,2025-05-30,3750,GCE,55418,2025-05-30,,,,,
513,40HCBNMIN,40HC Brand New Container,40HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,4750,GCE,55418,2025-05-30,,,,,
514,45HCBNMIN,45HC Brand New Container,45HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,11000,GCE,55418,2025-05-30,,,,,
515,53HCBNMIN,53HC Brand New Container,53HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,18500,GCE,55418,2025-05-30,,,,,
516,20SDBNMIN,20DC Brand New Side Door Container,20DC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,5200,GCE,55418,2025-05-30,,,,,
517,40HCSDBNMIN,40HC Brand New Side Door Container,40HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,7000,GCE,55418,2025-05-30,,,,,
518,20DDBNMIN,20DC Brand New Double Door Container,20DC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,4200,GCE,55418,2025-05-30,,,,,
519,40HCDDBNMIN,40HC Brand New Double Door Container,40HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,5200,GCE,55418,2025-05-30,,,,,
520,40HCRFASMIN,40HC AS-IS Refrigerated Container,40HC,AS IS ,Minneapolis,45.021318,-93.242853,2025-05-30,4200,GCE,55418,2025-05-30,,,,,
521,40HCRFBNMIN,40HC Brand New Refrigerated Container,40HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,25000,GCE,55418,2025-05-30,,,,,
522,20OTCWMIN,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Minneapolis,45.021318,-93.242853,2025-05-30,7400,GCE,55418,2025-05-30,,,,,
523,20OTBNMIN,20DC Brand New Open Top Container,20DC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,8500,GCE,55418,2025-05-30,,,,,
524,40HCOTCWMIN,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Minneapolis,45.021318,-93.242853,2025-05-30,9200,GCE,55418,2025-05-30,,,,,
525,40HCOTBNMIN,40HC Brand New Open Top Container,40HC,Brand New,Minneapolis,45.021318,-93.242853,2025-05-30,13000,GCE,55418,2025-05-30,,,,,
526,20DCWWMTL,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Montreal,45.6061,-73.4922,2025-05-30,1900,GCE,H1C1G2,2025-05-30,,,,,
527,20DCCWMTL,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Montreal,45.6061,-73.4922,2025-05-30,2100,GCE,H1C1G2,2025-05-30,,,,,
528,20DCCLMTL,20DC IICL Container,20DC,IICL,Montreal,45.6061,-73.4922,2025-05-30,2800,GCE,H1C1G2,2025-05-30,,,,,
529,20DCBNMTL,20DC Brand New Container,20DC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,3200,GCE,H1C1G2,2025-05-30,,,,,
530,20HCBNMTL,20HC Brand New Container,20HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,3800,GCE,H1C1G2,2025-05-30,,,,,
531,40DCWWMTL,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Montreal,45.6061,-73.4922,2025-05-30,2200,GCE,H1C1G2,2025-05-30,,,,,
532,40DCCWMTL,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Montreal,45.6061,-73.4922,2025-05-30,2300,GCE,H1C1G2,2025-05-30,,,,,
533,40DCCLMTL,40DC IICL Container,40DC,IICL,Montreal,45.6061,-73.4922,2025-05-30,3600,GCE,H1C1G2,2025-05-30,,,,,
534,40DCBNMTL,40DC Brand New Container,40DC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,4400,GCE,H1C1G2,2025-05-30,,,,,
535,40HCWWMTL,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Montreal,45.6061,-73.4922,2025-05-30,2500,GCE,H1C1G2,2025-05-30,,,,,
536,40HCCWMTL,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Montreal,45.6061,-73.4922,2025-05-30,2600,GCE,H1C1G2,2025-05-30,,,,,
537,40HCCLMTL,40HC IICL Container,40HC,IICL,Montreal,45.6061,-73.4922,2025-05-30,3500,GCE,H1C1G2,2025-05-30,,,,,
538,40HCBNMTL,40HC Brand New Container,40HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,4300,GCE,H1C1G2,2025-05-30,,,,,
539,45HCBNMTL,45HC Brand New Container,45HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,11000,GCE,H1C1G2,2025-05-30,,,,,
540,53HCBNMTL,53HC Brand New Container,53HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,18500,GCE,H1C1G2,2025-05-30,,,,,
541,20SDBNMTL,20DC Brand New Side Door Container,20DC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,5200,GCE,H1C1G2,2025-05-30,,,,,
542,40HCSDBNMTL,40HC Brand New Side Door Container,40HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,7000,GCE,H1C1G2,2025-05-30,,,,,
543,20DDBNMTL,20DC Brand New Double Door Container,20DC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,4200,GCE,H1C1G2,2025-05-30,,,,,
544,40HCDDBNMTL,40HC Brand New Double Door Container,40HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,4800,GCE,H1C1G2,2025-05-30,,,,,
545,40HCRFASMTL,40HC AS-IS Refrigerated Container,40HC,AS IS ,Montreal,45.6061,-73.4922,2025-05-30,4200,GCE,H1C1G2,2025-05-30,,,,,
546,40HCRFBNMTL,40HC Brand New Refrigerated Container,40HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,25000,GCE,H1C1G2,2025-05-30,,,,,
547,20OTCWMTL,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Montreal,45.6061,-73.4922,2025-05-30,6200,GCE,H1C1G2,2025-05-30,,,,,
548,20OTBNMTL,20DC Brand New Open Top Container,20DC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,8500,GCE,H1C1G2,2025-05-30,,,,,
549,40HCOTCWMTL,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Montreal,45.6061,-73.4922,2025-05-30,8000,GCE,H1C1G2,2025-05-30,,,,,
550,40HCOTBNMTL,40HC Brand New Open Top Container,40HC,Brand New,Montreal,45.6061,-73.4922,2025-05-30,12000,GCE,H1C1G2,2025-05-30,,,,,
551,20DCWWORL,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,New Orleans,30.02966,-89.9761,2025-05-30,2200,GCE,70126,2025-05-30,,,,,
552,20DCCWORL,20DC Cargo Worthy Container,20DC,Cargo Worthy ,New Orleans,30.02966,-89.9761,2025-05-30,2400,GCE,70126,2025-05-30,,,,,
553,20DCCLORL,20DC IICL Container,20DC,IICL,New Orleans,30.02966,-89.9761,2025-05-30,2800,GCE,70126,2025-05-30,,,,,
554,20DCBNORL,20DC Brand New Container,20DC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,3400,GCE,70126,2025-05-30,,,,,
555,20HCBNORL,20HC Brand New Container,20HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,4200,GCE,70126,2025-05-30,,,,,
556,40DCWWORL,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,New Orleans,30.02966,-89.9761,2025-05-30,2200,GCE,70126,2025-05-30,,,,,
557,40DCCWORL,40DC Cargo Worthy Container,40DC,Cargo Worthy ,New Orleans,30.02966,-89.9761,2025-05-30,2300,GCE,70126,2025-05-30,,,,,
558,40DCCLORL,40DC IICL Container,40DC,IICL,New Orleans,30.02966,-89.9761,2025-05-30,3600,GCE,70126,2025-05-30,,,,,
559,40DCBNORL,40DC Brand New Container,40DC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,4400,GCE,70126,2025-05-30,,,,,
560,40HCWWORL,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,New Orleans,30.02966,-89.9761,2025-05-30,2500,GCE,70126,2025-05-30,,,,,
561,40HCCWORL,40HC Cargo Worthy Container,40HC,Cargo Worthy ,New Orleans,30.02966,-89.9761,2025-05-30,2600,GCE,70126,2025-05-30,,,,,
562,40HCCLORL,40HC IICL Container,40HC,IICL,New Orleans,30.02966,-89.9761,2025-05-30,3500,GCE,70126,2025-05-30,,,,,
563,40HCBNORL,40HC Brand New Container,40HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,4300,GCE,70126,2025-05-30,,,,,
564,45HCBNORL,45HC Brand New Container,45HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,11000,GCE,70126,2025-05-30,,,,,
565,53HCBNORL,53HC Brand New Container,53HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,18500,GCE,70126,2025-05-30,,,,,
566,20SDBNORL,20DC Brand New Side Door Container,20DC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,5200,GCE,70126,2025-05-30,,,,,
567,40HCSDBNORL,40HC Brand New Side Door Container,40HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,7000,GCE,70126,2025-05-30,,,,,
568,20DDBNORL,20DC Brand New Double Door Container,20DC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,4200,GCE,70126,2025-05-30,,,,,
569,40HCDDBNORL,40HC Brand New Double Door Container,40HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,5200,GCE,70126,2025-05-30,,,,,
570,40HCRFASORL,40HC AS-IS Refrigerated Container,40HC,AS IS ,New Orleans,30.02966,-89.9761,2025-05-30,4200,GCE,70126,2025-05-30,,,,,
571,40HCRFBNORL,40HC Brand New Refrigerated Container,40HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,25000,GCE,70126,2025-05-30,,,,,
572,20OTCWORL,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,New Orleans,30.02966,-89.9761,2025-05-30,6200,GCE,70126,2025-05-30,,,,,
573,20OTBNORL,20DC Brand New Open Top Container,20DC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,8500,GCE,70126,2025-05-30,,,,,
574,40HCOTCWORL,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,New Orleans,30.02966,-89.9761,2025-05-30,8800,GCE,70126,2025-05-30,,,,,
575,40HCOTBNORL,40HC Brand New Open Top Container,40HC,Brand New,New Orleans,30.02966,-89.9761,2025-05-30,13000,GCE,70126,2025-05-30,,,,,
576,20DCWWNEW,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,New York,40.39188,-74.33059,2025-05-30,2000,GCE,8857,2025-05-30,,,,,
577,20DCCWNEW,20DC Cargo Worthy Container,20DC,Cargo Worthy ,New York,40.39188,-74.33059,2025-05-30,2200,GCE,8857,2025-05-30,,,,,
578,20DCCLNEW,20DC IICL Container,20DC,IICL,New York,40.39188,-74.33059,2025-05-30,2600,GCE,8857,2025-05-30,,,,,
579,20DCBNNEW,20DC Brand New Container,20DC,Brand New,New York,40.39188,-74.33059,2025-05-30,3100,GCE,8857,2025-05-30,,,,,
580,20HCBNNEW,20HC Brand New Container,20HC,Brand New,New York,40.39188,-74.33059,2025-05-30,4200,GCE,8857,2025-05-30,,,,,
581,40DCWWNEW,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,New York,40.39188,-74.33059,2025-05-30,2200,GCE,8857,2025-05-30,,,,,
582,40DCCWNEW,40DC Cargo Worthy Container,40DC,Cargo Worthy ,New York,40.39188,-74.33059,2025-05-30,2300,GCE,8857,2025-05-30,,,,,
583,40DCCLNEW,40DC IICL Container,40DC,IICL,New York,40.39188,-74.33059,2025-05-30,3600,GCE,8857,2025-05-30,,,,,
584,40DCBNNEW,40DC Brand New Container,40DC,Brand New,New York,40.39188,-74.33059,2025-05-30,4400,GCE,8857,2025-05-30,,,,,
585,40HCWWNEW,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,New York,40.39188,-74.33059,2025-05-30,2500,GCE,8857,2025-05-30,,,,,
586,40HCCWNEW,40HC Cargo Worthy Container,40HC,Cargo Worthy ,New York,40.39188,-74.33059,2025-05-30,2600,GCE,8857,2025-05-30,,,,,
587,40HCCLNEW,40HC IICL Container,40HC,IICL,New York,40.39188,-74.33059,2025-05-30,3500,GCE,8857,2025-05-30,,,,,
588,40HCBNNEW,40HC Brand New Container,40HC,Brand New,New York,40.39188,-74.33059,2025-05-30,4300,GCE,8857,2025-05-30,,,,,
589,45HCBNNEW,45HC Brand New Container,45HC,Brand New,New York,40.39188,-74.33059,2025-05-30,11000,GCE,8857,2025-05-30,,,,,
590,53HCBNNEW,53HC Brand New Container,53HC,Brand New,New York,40.39188,-74.33059,2025-05-30,18500,GCE,8857,2025-05-30,,,,,
591,20SDBNNEW,20DC Brand New Side Door Container,20DC,Brand New,New York,40.39188,-74.33059,2025-05-30,5200,GCE,8857,2025-05-30,,,,,
592,40HCSDBNNEW,40HC Brand New Side Door Container,40HC,Brand New,New York,40.39188,-74.33059,2025-05-30,6500,GCE,8857,2025-05-30,,,,,
593,20DDBNNEW,20DC Brand New Double Door Container,20DC,Brand New,New York,40.39188,-74.33059,2025-05-30,4200,GCE,8857,2025-05-30,,,,,
594,40HCDDBNNEW,40HC Brand New Double Door Container,40HC,Brand New,New York,40.39188,-74.33059,2025-05-30,4800,GCE,8857,2025-05-30,,,,,
595,40HCRFASNEW,40HC AS-IS Refrigerated Container,40HC,AS IS ,New York,40.39188,-74.33059,2025-05-30,4200,GCE,8857,2025-05-30,,,,,
596,40HCRFBNNEW,40HC Brand New Refrigerated Container,40HC,Brand New,New York,40.39188,-74.33059,2025-05-30,25000,GCE,8857,2025-05-30,,,,,
597,20OTCWNEW,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,New York,40.39188,-74.33059,2025-05-30,6200,GCE,8857,2025-05-30,,,,,
598,20OTBNNEW,20DC Brand New Open Top Container,20DC,Brand New,New York,40.39188,-74.33059,2025-05-30,8500,GCE,8857,2025-05-30,,,,,
599,40HCOTCWNEW,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,New York,40.39188,-74.33059,2025-05-30,8000,GCE,8857,2025-05-30,,,,,
600,40HCOTBNNEW,40HC Brand New Open Top Container,40HC,Brand New,New York,40.39188,-74.33059,2025-05-30,12000,GCE,8857,2025-05-30,,,,,
601,20DCWWNOR,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Norfolk,36.70785,-76.37949,2025-05-30,2000,GCE,23323,2025-05-30,,,,,
602,20DCCWNOR,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Norfolk,36.70785,-76.37949,2025-05-30,2200,GCE,23323,2025-05-30,,,,,
603,20DCCLNOR,20DC IICL Container,20DC,IICL,Norfolk,36.70785,-76.37949,2025-05-30,2600,GCE,23323,2025-05-30,,,,,
604,20DCBNNOR,20DC Brand New Container,20DC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,3100,GCE,23323,2025-05-30,,,,,
605,20HCBNNOR,20HC Brand New Container,20HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,4200,GCE,23323,2025-05-30,,,,,
606,40DCWWNOR,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Norfolk,36.70785,-76.37949,2025-05-30,2200,GCE,23323,2025-05-30,,,,,
607,40DCCWNOR,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Norfolk,36.70785,-76.37949,2025-05-30,2300,GCE,23323,2025-05-30,,,,,
608,40DCCLNOR,40DC IICL Container,40DC,IICL,Norfolk,36.70785,-76.37949,2025-05-30,3600,GCE,23323,2025-05-30,,,,,
609,40DCBNNOR,40DC Brand New Container,40DC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,4400,GCE,23323,2025-05-30,,,,,
610,40HCWWNOR,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Norfolk,36.70785,-76.37949,2025-05-30,2500,GCE,23323,2025-05-30,,,,,
611,40HCCWNOR,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Norfolk,36.70785,-76.37949,2025-05-30,2600,GCE,23323,2025-05-30,,,,,
612,40HCCLNOR,40HC IICL Container,40HC,IICL,Norfolk,36.70785,-76.37949,2025-05-30,3500,GCE,23323,2025-05-30,,,,,
613,40HCBNNOR,40HC Brand New Container,40HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,4300,GCE,23323,2025-05-30,,,,,
614,45HCBNNOR,45HC Brand New Container,45HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,11000,GCE,23323,2025-05-30,,,,,
615,53HCBNNOR,53HC Brand New Container,53HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,18500,GCE,23323,2025-05-30,,,,,
616,20SDBNNOR,20DC Brand New Side Door Container,20DC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,5200,GCE,23323,2025-05-30,,,,,
617,40HCSDBNNOR,40HC Brand New Side Door Container,40HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,7000,GCE,23323,2025-05-30,,,,,
618,20DDBNNOR,20DC Brand New Double Door Container,20DC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,4200,GCE,23323,2025-05-30,,,,,
619,40HCDDBNNOR,40HC Brand New Double Door Container,40HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,5200,GCE,23323,2025-05-30,,,,,
620,40HCRFASNOR,40HC AS-IS Refrigerated Container,40HC,AS IS ,Norfolk,36.70785,-76.37949,2025-05-30,4200,GCE,23323,2025-05-30,,,,,
621,40HCRFBNNOR,40HC Brand New Refrigerated Container,40HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,25000,GCE,23323,2025-05-30,,,,,
622,20OTCWNOR,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Norfolk,36.70785,-76.37949,2025-05-30,6200,GCE,23323,2025-05-30,,,,,
623,20OTBNNOR,20DC Brand New Open Top Container,20DC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,8500,GCE,23323,2025-05-30,,,,,
624,40HCOTCWNOR,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Norfolk,36.70785,-76.37949,2025-05-30,8800,GCE,23323,2025-05-30,,,,,
625,40HCOTBNNOR,40HC Brand New Open Top Container,40HC,Brand New,Norfolk,36.70785,-76.37949,2025-05-30,13000,GCE,23323,2025-05-30,,,,,
626,20DCWWOAK,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Oakland,38.005001,-121.805832,2025-05-30,2400,GCE,94607,2025-05-30,,,,,
627,20DCCWOAK,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Oakland,38.005001,-121.805832,2025-05-30,2800,GCE,94607,2025-05-30,,,,,
628,20DCCLOAK,20DC IICL Container,20DC,IICL,Oakland,38.005001,-121.805832,2025-05-30,3200,GCE,94607,2025-05-30,,,,,
629,20DCBNOAK,20DC Brand New Container,20DC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,3800,GCE,94607,2025-05-30,,,,,
630,20HCBNOAK,20HC Brand New Container,20HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,4200,GCE,94607,2025-05-30,,,,,
631,40DCWWOAK,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Oakland,38.005001,-121.805832,2025-05-30,2500,GCE,94607,2025-05-30,,,,,
632,40DCCWOAK,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Oakland,38.005001,-121.805832,2025-05-30,2800,GCE,94607,2025-05-30,,,,,
633,40DCCLOAK,40DC IICL Container,40DC,IICL,Oakland,38.005001,-121.805832,2025-05-30,4000,GCE,94607,2025-05-30,,,,,
634,40DCBNOAK,40DC Brand New Container,40DC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,4800,GCE,94607,2025-05-30,,,,,
635,40HCWWOAK,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Oakland,38.005001,-121.805832,2025-05-30,2500,GCE,94607,2025-05-30,,,,,
636,40HCCWOAK,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Oakland,38.005001,-121.805832,2025-05-30,2600,GCE,94607,2025-05-30,,,,,
637,40HCCLOAK,40HC IICL Container,40HC,IICL,Oakland,38.005001,-121.805832,2025-05-30,3500,GCE,94607,2025-05-30,,,,,
638,40HCBNOAK,40HC Brand New Container,40HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,4300,GCE,94607,2025-05-30,,,,,
639,45HCBNOAK,45HC Brand New Container,45HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,11000,GCE,94607,2025-05-30,,,,,
640,53HCBNOAK,53HC Brand New Container,53HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,18500,GCE,94607,2025-05-30,,,,,
641,20SDBNOAK,20DC Brand New Side Door Container,20DC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,5200,GCE,94607,2025-05-30,,,,,
642,40HCSDBNOAK,40HC Brand New Side Door Container,40HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,7000,GCE,94607,2025-05-30,,,,,
643,20DDBNOAK,20DC Brand New Double Door Container,20DC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,4200,GCE,94607,2025-05-30,,,,,
644,40HCDDBNOAK,40HC Brand New Double Door Container,40HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,5200,GCE,94607,2025-05-30,,,,,
645,40HCRFASOAK,40HC AS-IS Refrigerated Container,40HC,AS IS ,Oakland,38.005001,-121.805832,2025-05-30,4200,GCE,94607,2025-05-30,,,,,
646,40HCRFBNOAK,40HC Brand New Refrigerated Container,40HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,25000,GCE,94607,2025-05-30,,,,,
647,20OTCWOAK,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Oakland,38.005001,-121.805832,2025-05-30,6200,GCE,94607,2025-05-30,,,,,
648,20OTBNOAK,20DC Brand New Open Top Container,20DC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,8500,GCE,94607,2025-05-30,,,,,
649,40HCOTCWOAK,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Oakland,38.005001,-121.805832,2025-05-30,8800,GCE,94607,2025-05-30,,,,,
650,40HCOTBNOAK,40HC Brand New Open Top Container,40HC,Brand New,Oakland,38.005001,-121.805832,2025-05-30,13000,GCE,94607,2025-05-30,,,,,
651,20DCWWPOR,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Portland,45.523062,-122.676482,2025-05-30,2400,GCE,97203,2025-05-30,,,,,
652,20DCCWPOR,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Portland,45.523062,-122.676482,2025-05-30,2800,GCE,97203,2025-05-30,,,,,
653,20DCCLPOR,20DC IICL Container,20DC,IICL,Portland,45.523062,-122.676482,2025-05-30,3200,GCE,97203,2025-05-30,,,,,
654,20DCBNPOR,20DC Brand New Container,20DC,Brand New,Portland,45.523062,-122.676482,2025-05-30,3800,GCE,97203,2025-05-30,,,,,
655,20HCBNPOR,20HC Brand New Container,20HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,4200,GCE,97203,2025-05-30,,,,,
656,40DCWWPOR,40DC Wind and Water Tight Container,40DC,Wind and Water Tight,Portland,45.523062,-122.676482,2025-05-30,2500,GCE,97203,2025-05-30,,,,,
657,40DCCWPOR,40DC Cargo Worthy Container,40DC,Cargo Worthy ,Portland,45.523062,-122.676482,2025-05-30,2800,GCE,97203,2025-05-30,,,,,
658,40DCCLPOR,40DC IICL Container,40DC,IICL,Portland,45.523062,-122.676482,2025-05-30,4000,GCE,97203,2025-05-30,,,,,
659,40DCBNPOR,40DC Brand New Container,40DC,Brand New,Portland,45.523062,-122.676482,2025-05-30,4800,GCE,97203,2025-05-30,,,,,
660,40HCWWPOR,40HC Wind and Water Tight Container,40HC,Wind and Water Tight,Portland,45.523062,-122.676482,2025-05-30,2750,GCE,97203,2025-05-30,,,,,
661,40HCCWPOR,40HC Cargo Worthy Container,40HC,Cargo Worthy ,Portland,45.523062,-122.676482,2025-05-30,3000,GCE,97203,2025-05-30,,,,,
662,40HCCLPOR,40HC IICL Container,40HC,IICL,Portland,45.523062,-122.676482,2025-05-30,3750,GCE,97203,2025-05-30,,,,,
663,40HCBNPOR,40HC Brand New Container,40HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,4750,GCE,97203,2025-05-30,,,,,
664,45HCBNPOR,45HC Brand New Container,45HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,11000,GCE,97203,2025-05-30,,,,,
665,53HCBNPOR,53HC Brand New Container,53HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,18500,GCE,97203,2025-05-30,,,,,
666,20SDBNPOR,20DC Brand New Side Door Container,20DC,Brand New,Portland,45.523062,-122.676482,2025-05-30,5200,GCE,97203,2025-05-30,,,,,
667,40HCSDBNPOR,40HC Brand New Side Door Container,40HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,7000,GCE,97203,2025-05-30,,,,,
668,20DDBNPOR,20DC Brand New Double Door Container,20DC,Brand New,Portland,45.523062,-122.676482,2025-05-30,4200,GCE,97203,2025-05-30,,,,,
669,40HCDDBNPOR,40HC Brand New Double Door Container,40HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,5200,GCE,97203,2025-05-30,,,,,
670,40HCRFASPOR,40HC AS-IS Refrigerated Container,40HC,AS IS ,Portland,45.523062,-122.676482,2025-05-30,4200,GCE,97203,2025-05-30,,,,,
671,40HCRFBNPOR,40HC Brand New Refrigerated Container,40HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,25000,GCE,97203,2025-05-30,,,,,
672,20OTCWPOR,20DC Cargo Worthy Open Top Container,20DC,Cargo Worthy ,Portland,45.523062,-122.676482,2025-05-30,7400,GCE,97203,2025-05-30,,,,,
673,20OTBNPOR,20DC Brand New Open Top Container,20DC,Brand New,Portland,45.523062,-122.676482,2025-05-30,8500,GCE,97203,2025-05-30,,,,,
674,40HCOTCWPOR,40HC Cargo Worthy Open Top Container,40HC,Cargo Worthy ,Portland,45.523062,-122.676482,2025-05-30,9200,GCE,97203,2025-05-30,,,,,
675,40HCOTBNPOR,40HC Brand New Open Top Container,40HC,Brand New,Portland,45.523062,-122.676482,2025-05-30,13000,GCE,97203,2025-05-30,,,,,
676,20DCWWSAS,20DC Wind and Water Tight Container,20DC,Wind and Water Tight,Saskatoon,52.217801,-106.669527,2025-05-30,2300,GCE,S7K3J7,2025-05-30,,,,,
677,20DCCWSAS,20DC Cargo Worthy Container,20DC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,2700,GCE,S7K3J7,2025-05-30,,,,,
678,20DCCLSAS,20DC IICL Container,20DC,IICL,Saskatoon,52.217801,-106.669527,2025-05-30,3100,GCE,S7K3J7,2025-05-30,,,,,
679,20DCBNSAS,20DC Brand New Container,20DC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,3600,GCE,S7K3J7,2025-05-30,,,,,
680,20HCBNSAS,20HC Brand New Container,20HC,Brand New,Saskatoon,52.217801,-106.669527,2025-05-30,4400,GCE,S7K3J7,2025-05-30,,,,,
